dimension 1 1 1 1
sizeof 4 4 4 4
array_size 64516 20808988 64512 20808988
1 0 0 0 0 4662
1 0 0 0 0 4663
1 0 0 0 0 4664
1 0 0 0 0 4665
1 0 0 0 0 4666
1 0 0 0 0 4667
1 0 0 0 0 4668
1 0 0 0 0 4669
1 0 0 0 0 4670
1 0 0 0 0 4671
1 0 0 0 0 4672
1 0 0 0 0 4673
1 0 0 0 0 4674
1 0 0 0 0 4675
1 0 0 0 0 4676
1 0 0 0 0 4677
1 0 0 0 0 4678
1 0 0 0 0 4679
1 0 0 0 0 4680
1 0 0 0 0 4681
1 0 0 0 0 4682
1 0 0 0 0 4683
1 0 0 0 0 4684
1 0 0 0 0 4685
1 0 0 0 0 4686
1 0 0 0 0 4687
1 0 0 0 0 4688
1 0 0 0 0 4689
1 0 0 0 0 4690
1 0 0 0 0 4691
1 0 0 0 0 4692
1 0 0 0 0 4693
1 0 0 0 0 4694
1 0 0 0 0 4695
1 0 0 0 0 4696
1 0 0 0 0 4697
1 0 0 0 0 4698
1 0 0 0 0 4699
1 0 0 0 0 4700
1 0 0 0 0 4701
1 0 0 0 0 4702
1 0 0 0 0 4703
1 0 0 0 0 4704
1 0 0 0 0 4705
1 0 0 0 0 4706
1 0 0 0 0 4707
1 0 0 0 0 4708
1 0 0 0 0 4709
1 0 0 0 0 4710
1 0 0 0 0 4711
1 0 0 0 0 4712
1 0 0 0 0 4713
1 0 0 0 0 4714
1 0 0 0 0 4715
1 0 0 0 0 4716
1 0 0 0 0 4717
1 0 0 0 0 4718
1 0 0 0 0 4719
1 0 0 0 0 4720
1 0 0 0 0 4721
1 0 0 0 0 4722
1 0 0 0 0 4723
1 0 0 0 0 4724
1 0 0 0 0 4725
1 0 0 0 0 4726
1 0 0 0 0 4727
1 0 0 0 0 4728
1 0 0 0 0 4729
1 0 0 0 0 4730
1 0 0 0 0 4731
1 0 0 0 0 4732
1 0 0 0 0 4733
1 0 0 0 0 4734
1 0 0 0 0 4735
1 0 0 0 0 4736
1 0 0 0 0 4737
1 0 0 0 0 4738
1 0 0 0 0 4739
1 0 0 0 0 4740
1 0 0 0 0 4741
1 0 0 0 0 4742
1 0 0 0 0 4743
1 0 0 0 0 4744
1 0 0 0 0 4745
1 0 0 0 0 4746
1 0 0 0 0 4747
1 0 0 0 0 4748
1 0 0 0 0 4749
1 0 0 0 0 4750
1 0 0 0 0 4751
1 0 0 0 0 4752
1 0 0 0 0 4753
1 0 0 0 0 4754
1 0 0 0 0 4755
1 0 0 0 0 4756
1 0 0 0 0 4757
1 0 0 0 0 4758
1 0 0 0 0 4759
1 0 0 0 0 4760
1 0 0 0 0 4761
1 0 0 0 0 4762
1 0 0 0 0 4763
1 0 0 0 0 4764
1 0 0 0 0 4765
1 0 0 0 0 4766
1 0 0 0 0 4767
1 0 0 0 0 4768
1 0 0 0 0 4769
1 0 0 0 0 4770
1 0 0 0 0 4771
1 0 0 0 0 4772
1 0 0 0 0 4773
1 0 0 0 0 4774
1 0 0 0 0 4775
1 0 0 0 0 4776
1 0 0 0 0 4777
1 0 0 0 0 4778
1 0 0 0 0 4779
1 0 0 0 0 4780
1 0 0 0 0 4781
1 0 0 0 0 4782
1 0 0 0 0 4783
1 0 0 0 0 4784
1 0 0 0 0 4785
1 0 0 0 0 4786
1 0 0 0 0 4787
1 0 0 0 0 4788
1 0 0 0 0 4789
1 0 0 0 0 4790
1 0 0 0 0 4791
1 0 0 0 0 4792
1 0 0 0 0 4793
1 0 0 0 0 4794
1 0 0 0 0 4795
1 0 0 0 0 4796
1 0 0 0 0 4797
1 0 0 0 0 4798
1 0 0 0 0 4799
1 0 0 0 0 4800
1 0 0 0 0 4801
1 0 0 0 0 4802
1 0 0 0 0 4803
1 0 0 0 0 4804
1 0 0 0 0 4805
1 0 0 0 0 4806
1 0 0 0 0 4807
1 0 0 0 0 4808
1 0 0 0 0 4809
1 0 0 0 0 4810
1 0 0 0 0 4811
1 0 0 0 0 4812
1 0 0 0 0 4813
1 0 0 0 0 4814
1 0 0 0 0 4815
1 0 0 0 0 4816
1 0 0 0 0 4817
1 0 0 0 0 4818
1 0 0 0 0 4819
1 0 0 0 0 4820
1 0 0 0 0 4821
1 0 0 0 0 4822
1 0 0 0 0 4823
1 0 0 0 0 4824
1 0 0 0 0 4825
1 0 0 0 0 4826
1 0 0 0 0 4827
1 0 0 0 0 4828
1 0 0 0 0 4829
1 0 0 0 0 4830
1 0 0 0 0 4831
1 0 0 0 0 4832
1 0 0 0 0 4833
1 0 0 0 0 4834
1 0 0 0 0 4835
1 0 0 0 0 4836
1 0 0 0 0 4837
1 0 0 0 0 4838
1 0 0 0 0 4839
1 0 0 0 0 4840
1 0 0 0 0 4841
1 0 0 0 0 4842
1 0 0 0 0 4843
1 0 0 0 0 4844
1 0 0 0 0 4845
1 0 0 0 0 4846
1 0 0 0 0 4847
1 0 0 0 0 4848
1 0 0 0 0 4849
1 0 0 0 0 4850
1 0 0 0 0 4851
1 0 0 0 0 4852
1 0 0 0 0 4853
1 0 0 0 0 4854
1 0 0 0 0 4855
1 0 0 0 0 4856
1 0 0 0 0 4857
1 0 0 0 0 4858
1 0 0 0 0 4859
1 0 0 0 0 4860
1 0 0 0 0 4861
1 0 0 0 0 4862
1 0 0 0 0 4863
1 0 0 0 0 4864
1 0 0 0 0 4865
1 0 0 0 0 4866
1 0 0 0 0 4867
1 0 0 0 0 4868
1 0 0 0 0 4869
1 0 0 0 0 4870
1 0 0 0 0 4871
1 0 0 0 0 4872
1 0 0 0 0 4873
1 0 0 0 0 4874
1 0 0 0 0 4875
1 0 0 0 0 4876
1 0 0 0 0 4877
1 0 0 0 0 4878
1 0 0 0 0 4879
1 0 0 0 0 4880
1 0 0 0 0 4881
1 0 0 0 0 4882
1 0 0 0 0 4883
1 0 0 0 0 4884
1 0 0 0 0 4885
1 0 0 0 0 4886
1 0 0 0 0 4887
1 0 0 0 0 4888
1 0 0 0 0 4889
1 0 0 0 0 4890
1 0 0 0 0 4891
1 0 0 0 0 4892
1 0 0 0 0 4893
1 0 0 0 0 4894
1 0 0 0 0 4895
1 0 0 0 0 4896
1 0 0 0 0 4897
1 0 0 0 0 4898
1 0 0 0 0 4899
1 0 0 0 0 4900
1 0 0 0 0 4901
1 0 0 0 0 4902
1 0 0 0 0 4903
1 0 0 0 0 4904
1 0 0 0 0 4905
1 0 0 0 0 4906
1 0 0 0 0 4907
1 0 0 0 0 4908
1 0 0 0 0 4909
1 0 0 0 0 4910
1 0 0 0 0 4911
1 0 0 0 0 4912
1 0 0 0 0 4913
1 0 0 0 0 4914
1 0 0 0 0 4915
1 0 0 0 0 4916
1 0 0 0 0 4917
1 0 0 0 0 4918
1 0 0 0 0 4919
1 0 0 0 0 4920
1 0 0 0 0 4921
1 0 0 0 0 4922
1 0 0 0 0 4923
1 0 0 0 0 4924
1 0 0 0 0 4925
1 0 0 0 0 4926
1 0 0 0 0 4927
1 0 0 0 0 4928
1 0 0 0 0 4929
1 0 0 0 0 4930
1 0 0 0 0 4931
1 0 0 0 0 4932
1 0 0 0 0 4933
1 0 0 0 0 4934
1 0 0 0 0 4935
1 0 0 0 0 4936
1 0 0 0 0 4937
1 0 0 0 0 4938
1 0 0 0 0 4939
1 0 0 0 0 4940
1 0 0 0 0 4941
1 0 0 0 0 4942
1 0 0 0 0 4943
1 0 0 0 0 4944
1 0 0 0 0 4945
1 0 0 0 0 4946
1 0 0 0 0 4947
1 0 0 0 0 4948
1 0 0 0 0 4949
1 0 0 0 0 4950
1 0 0 0 0 4951
1 0 0 0 0 4952
1 0 0 0 0 4953
1 0 0 0 0 4954
1 0 0 0 0 4955
1 0 0 0 0 4956
1 0 0 0 0 4957
1 0 0 0 0 4958
1 0 0 0 0 4959
1 0 0 0 0 4960
1 0 0 0 0 4961
1 0 0 0 0 4962
1 0 0 0 0 4963
1 0 0 0 0 4964
1 0 0 0 0 4965
1 0 0 0 0 4966
1 0 0 0 0 4967
1 0 0 0 0 4968
1 0 0 0 0 4969
1 0 0 0 0 4970
1 0 0 0 0 4971
1 0 0 0 0 4972
1 0 0 0 0 4973
1 0 0 0 0 4974
1 0 0 0 0 4975
1 0 0 0 0 4976
1 0 0 0 0 4977
1 0 0 0 0 4978
1 0 0 0 0 4979
1 0 0 0 0 4980
1 0 0 0 0 4981
1 0 0 0 0 4982
1 0 0 0 0 4983
1 0 0 0 0 4984
1 0 0 0 0 4985
1 0 0 0 0 4986
1 0 0 0 0 4987
1 0 0 0 0 4988
1 0 0 0 0 4989
1 0 0 0 0 4990
1 0 0 0 0 4991
1 0 0 0 0 4992
1 0 0 0 0 4993
1 0 0 0 0 4994
1 0 0 0 0 4995
1 0 0 0 0 4996
1 0 0 0 0 4997
1 0 0 0 0 4998
1 0 0 0 0 4999
1 0 0 0 0 5000
1 0 0 0 0 5001
1 0 0 0 0 5002
1 0 0 0 0 5003
1 0 0 0 0 5004
1 0 0 0 0 5005
1 0 0 0 0 5006
1 0 0 0 0 5007
1 0 0 0 0 5008
1 0 0 0 0 5009
1 0 0 0 0 5010
1 0 0 0 0 5011
1 0 0 0 0 5012
1 0 0 0 0 5013
1 0 0 0 0 5014
1 0 0 0 0 5015
1 0 0 0 0 5016
1 0 0 0 0 5017
1 0 0 0 0 5018
1 0 0 0 0 5019
1 0 0 0 0 5020
1 0 0 0 0 5021
1 0 0 0 0 5022
1 0 0 0 0 5023
1 0 0 0 0 5024
1 0 0 0 0 5025
1 0 0 0 0 5026
1 0 0 0 0 5027
1 0 0 0 0 5028
1 0 0 0 0 5029
1 0 0 0 0 5030
1 0 0 0 0 5031
1 0 0 0 0 5032
1 0 0 0 0 5033
1 0 0 0 0 5034
1 0 0 0 0 5035
1 0 0 0 0 5036
1 0 0 0 0 5037
1 0 0 0 0 5038
1 0 0 0 0 5039
1 0 0 0 0 5040
1 0 0 0 0 5041
1 0 0 0 0 5042
1 0 0 0 0 5043
1 0 0 0 0 5044
1 0 0 0 0 5045
1 0 0 0 0 5046
1 0 0 0 0 5047
1 0 0 0 0 5048
1 0 0 0 0 5049
1 0 0 0 0 5050
1 0 0 0 0 5051
1 0 0 0 0 5052
1 0 0 0 0 5053
1 0 0 0 0 5054
1 0 0 0 0 5055
1 0 0 0 0 5056
1 0 0 0 0 5057
1 0 0 0 0 5058
1 0 0 0 0 5059
1 0 0 0 0 5060
1 0 0 0 0 5061
1 0 0 0 0 5062
1 0 0 0 0 5063
1 0 0 0 0 5064
1 0 0 0 0 5065
1 0 0 0 0 5066
1 0 0 0 0 5067
1 0 0 0 0 5068
1 0 0 0 0 5069
1 0 0 0 0 5070
1 0 0 0 0 5071
1 0 0 0 0 5072
1 0 0 0 0 5073
1 0 0 0 0 5074
1 0 0 0 0 5075
2 0 0 0 0 18
2 0 0 0 0 25
2 0 0 0 0 37
2 0 0 0 0 70
2 0 0 0 0 71
2 0 0 0 0 90
2 0 0 0 0 92
2 0 0 0 0 97
2 0 0 0 0 98
2 0 0 0 0 108
2 0 0 0 0 118
2 0 0 0 0 120
2 0 0 0 0 122
2 0 0 0 0 123
2 0 0 0 0 132
2 0 0 0 0 171
2 0 0 0 0 176
2 0 0 0 0 191
2 0 0 0 0 192
2 0 0 0 0 208
2 0 0 0 0 218
2 0 0 0 0 222
2 0 0 0 0 227
2 0 0 0 0 229
2 0 0 0 0 230
2 0 0 0 0 244
2 0 0 0 0 249
2 0 0 0 0 250
2 0 0 0 0 258
2 0 0 0 0 280
2 0 0 0 0 284
2 0 0 0 0 287
2 0 0 0 0 291
2 0 0 0 0 308
2 0 0 0 0 316
2 0 0 0 0 318
2 0 0 0 0 322
2 0 0 0 0 328
2 0 0 0 0 333
2 0 0 0 0 338
2 0 0 0 0 345
2 0 0 0 0 348
2 0 0 0 0 355
2 0 0 0 0 357
2 0 0 0 0 359
2 0 0 0 0 363
2 0 0 0 0 374
2 0 0 0 0 377
2 0 0 0 0 378
2 0 0 0 0 379
2 0 0 0 0 383
2 0 0 0 0 390
2 0 0 0 0 405
2 0 0 0 0 406
2 0 0 0 0 409
2 0 0 0 0 410
2 0 0 0 0 413
2 0 0 0 0 416
2 0 0 0 0 424
2 0 0 0 0 439
2 0 0 0 0 443
2 0 0 0 0 450
2 0 0 0 0 458
2 0 0 0 0 468
2 0 0 0 0 472
2 0 0 0 0 480
2 0 0 0 0 485
2 0 0 0 0 497
2 0 0 0 0 499
2 0 0 0 0 503
2 0 0 0 0 521
2 0 0 0 0 526
2 0 0 0 0 547
2 0 0 0 0 549
2 0 0 0 0 565
2 0 0 0 0 566
2 0 0 0 0 578
2 0 0 0 0 586
2 0 0 0 0 598
2 0 0 0 0 604
2 0 0 0 0 627
2 0 0 0 0 635
2 0 0 0 0 655
2 0 0 0 0 657
2 0 0 0 0 666
2 0 0 0 0 668
2 0 0 0 0 670
2 0 0 0 0 671
2 0 0 0 0 680
2 0 0 0 0 681
2 0 0 0 0 686
2 0 0 0 0 688
2 0 0 0 0 691
2 0 0 0 0 696
2 0 0 0 0 704
2 0 0 0 0 710
2 0 0 0 0 711
2 0 0 0 0 717
2 0 0 0 0 729
2 0 0 0 0 731
2 0 0 0 0 737
2 0 0 0 0 738
2 0 0 0 0 743
2 0 0 0 0 744
2 0 0 0 0 749
2 0 0 0 0 753
2 0 0 0 0 761
2 0 0 0 0 762
2 0 0 0 0 768
2 0 0 0 0 779
2 0 0 0 0 782
2 0 0 0 0 783
2 0 0 0 0 800
2 0 0 0 0 801
2 0 0 0 0 804
2 0 0 0 0 807
2 0 0 0 0 808
2 0 0 0 0 822
2 0 0 0 0 824
2 0 0 0 0 826
2 0 0 0 0 827
2 0 0 0 0 828
2 0 0 0 0 840
2 0 0 0 0 844
2 0 0 0 0 850
2 0 0 0 0 851
2 0 0 0 0 875
2 0 0 0 0 883
2 0 0 0 0 886
2 0 0 0 0 908
2 0 0 0 0 928
2 0 0 0 0 931
2 0 0 0 0 936
2 0 0 0 0 945
2 0 0 0 0 952
2 0 0 0 0 956
2 0 0 0 0 961
2 0 0 0 0 973
2 0 0 0 0 987
2 0 0 0 0 1005
2 0 0 0 0 1013
2 0 0 0 0 1014
2 0 0 0 0 1015
2 0 0 0 0 1020
2 0 0 0 0 1063
2 0 0 0 0 1064
2 0 0 0 0 1066
2 0 0 0 0 1078
2 0 0 0 0 1079
2 0 0 0 0 1081
2 0 0 0 0 1090
2 0 0 0 0 1104
2 0 0 0 0 1123
2 0 0 0 0 1124
2 0 0 0 0 1127
2 0 0 0 0 1129
2 0 0 0 0 1136
2 0 0 0 0 1146
2 0 0 0 0 1153
2 0 0 0 0 1154
2 0 0 0 0 1157
2 0 0 0 0 1168
2 0 0 0 0 1181
2 0 0 0 0 1185
2 0 0 0 0 1187
2 0 0 0 0 1201
2 0 0 0 0 1207
2 0 0 0 0 1208
2 0 0 0 0 1214
2 0 0 0 0 1215
2 0 0 0 0 1216
2 0 0 0 0 1219
2 0 0 0 0 1227
2 0 0 0 0 1228
2 0 0 0 0 1236
2 0 0 0 0 1237
2 0 0 0 0 1240
2 0 0 0 0 1242
2 0 0 0 0 1248
2 0 0 0 0 1251
2 0 0 0 0 1266
2 0 0 0 0 1270
2 0 0 0 0 1291
2 0 0 0 0 1296
2 0 0 0 0 1300
2 0 0 0 0 1314
2 0 0 0 0 1315
2 0 0 0 0 1317
2 0 0 0 0 1337
2 0 0 0 0 1351
2 0 0 0 0 1352
2 0 0 0 0 1355
2 0 0 0 0 1358
2 0 0 0 0 1385
2 0 0 0 0 1389
2 0 0 0 0 1395
2 0 0 0 0 1432
2 0 0 0 0 1438
2 0 0 0 0 1442
2 0 0 0 0 1447
2 0 0 0 0 1449
2 0 0 0 0 1463
2 0 0 0 0 1467
2 0 0 0 0 1469
2 0 0 0 0 1470
2 0 0 0 0 1478
2 0 0 0 0 1482
2 0 0 0 0 1495
2 0 0 0 0 1503
2 0 0 0 0 1505
2 0 0 0 0 1531
2 0 0 0 0 1538
2 0 0 0 0 1543
2 0 0 0 0 1546
2 0 0 0 0 1561
2 0 0 0 0 1570
2 0 0 0 0 1571
2 0 0 0 0 1587
2 0 0 0 0 1593
2 0 0 0 0 1595
2 0 0 0 0 1598
2 0 0 0 0 1600
2 0 0 0 0 1608
2 0 0 0 0 1634
2 0 0 0 0 1641
2 0 0 0 0 1646
2 0 0 0 0 1666
2 0 0 0 0 1673
2 0 0 0 0 1676
2 0 0 0 0 1678
2 0 0 0 0 1683
2 0 0 0 0 1684
2 0 0 0 0 1687
2 0 0 0 0 1689
2 0 0 0 0 1692
2 0 0 0 0 1694
2 0 0 0 0 1719
2 0 0 0 0 1722
2 0 0 0 0 1743
2 0 0 0 0 1747
2 0 0 0 0 1750
2 0 0 0 0 1752
2 0 0 0 0 1754
2 0 0 0 0 1756
2 0 0 0 0 1766
2 0 0 0 0 1769
2 0 0 0 0 1777
2 0 0 0 0 1779
2 0 0 0 0 1785
2 0 0 0 0 1787
2 0 0 0 0 1798
2 0 0 0 0 1804
2 0 0 0 0 1806
2 0 0 0 0 1807
2 0 0 0 0 1825
2 0 0 0 0 1829
2 0 0 0 0 1830
2 0 0 0 0 1841
2 0 0 0 0 1845
2 0 0 0 0 1849
2 0 0 0 0 1856
2 0 0 0 0 1858
2 0 0 0 0 1862
2 0 0 0 0 1864
2 0 0 0 0 1868
2 0 0 0 0 1879
2 0 0 0 0 1883
2 0 0 0 0 1892
2 0 0 0 0 1894
2 0 0 0 0 1895
2 0 0 0 0 1912
2 0 0 0 0 1938
2 0 0 0 0 1946
2 0 0 0 0 1948
2 0 0 0 0 1950
2 0 0 0 0 1957
2 0 0 0 0 1967
2 0 0 0 0 1973
2 0 0 0 0 1978
2 0 0 0 0 1989
2 0 0 0 0 2008
2 0 0 0 0 2009
2 0 0 0 0 2039
2 0 0 0 0 2044
2 0 0 0 0 2045
2 0 0 0 0 2047
2 0 0 0 0 2051
2 0 0 0 0 2058
2 0 0 0 0 2061
2 0 0 0 0 2063
2 0 0 0 0 2083
2 0 0 0 0 2093
2 0 0 0 0 2098
2 0 0 0 0 2102
2 0 0 0 0 2104
2 0 0 0 0 2109
2 0 0 0 0 2110
2 0 0 0 0 2123
2 0 0 0 0 2126
2 0 0 0 0 2128
2 0 0 0 0 2140
2 0 0 0 0 2159
2 0 0 0 0 2165
2 0 0 0 0 2169
2 0 0 0 0 2173
2 0 0 0 0 2187
2 0 0 0 0 2191
2 0 0 0 0 2192
2 0 0 0 0 2206
2 0 0 0 0 2212
2 0 0 0 0 2221
2 0 0 0 0 2237
2 0 0 0 0 2240
2 0 0 0 0 2241
2 0 0 0 0 2246
2 0 0 0 0 2260
2 0 0 0 0 2265
2 0 0 0 0 2272
2 0 0 0 0 2273
2 0 0 0 0 2274
2 0 0 0 0 2291
2 0 0 0 0 2306
2 0 0 0 0 2309
2 0 0 0 0 2312
2 0 0 0 0 2322
2 0 0 0 0 2325
2 0 0 0 0 2326
2 0 0 0 0 2327
2 0 0 0 0 2333
2 0 0 0 0 2335
2 0 0 0 0 2338
2 0 0 0 0 2343
2 0 0 0 0 2350
2 0 0 0 0 2372
2 0 0 0 0 2375
2 0 0 0 0 2378
2 0 0 0 0 2380
2 0 0 0 0 2381
2 0 0 0 0 2387
2 0 0 0 0 2388
2 0 0 0 0 2403
2 0 0 0 0 2406
2 0 0 0 0 2429
2 0 0 0 0 2435
2 0 0 0 0 2438
2 0 0 0 0 2439
2 0 0 0 0 2446
2 0 0 0 0 2451
2 0 0 0 0 2461
2 0 0 0 0 2463
2 0 0 0 0 2481
2 0 0 0 0 2487
2 0 0 0 0 2490
2 0 0 0 0 2492
2 0 0 0 0 2495
2 0 0 0 0 2497
2 0 0 0 0 2502
2 0 0 0 0 2509
2 0 0 0 0 2520
2 0 0 0 0 2521
2 0 0 0 0 2530
2 0 0 0 0 2535
2 0 0 0 0 2536
2 0 0 0 0 2540
2 0 0 0 0 2547
2 0 0 0 0 2550
2 0 0 0 0 2551
2 0 0 0 0 2562
2 0 0 0 0 2567
2 0 0 0 0 2573
2 0 0 0 0 2579
2 0 0 0 0 2582
2 0 0 0 0 2584
2 0 0 0 0 2587
2 0 0 0 0 2595
2 0 0 0 0 2598
2 0 0 0 0 2602
2 0 0 0 0 2603
2 0 0 0 0 2608
2 0 0 0 0 2610
2 0 0 0 0 2612
2 0 0 0 0 2616
2 0 0 0 0 2619
2 0 0 0 0 2625
2 0 0 0 0 2627
2 0 0 0 0 2650
2 0 0 0 0 2654
2 0 0 0 0 2655
2 0 0 0 0 2660
2 0 0 0 0 2662
2 0 0 0 0 2667
2 0 0 0 0 2670
2 0 0 0 0 2678
2 0 0 0 0 2694
2 0 0 0 0 2701
2 0 0 0 0 2705
2 0 0 0 0 2706
2 0 0 0 0 2710
2 0 0 0 0 2719
2 0 0 0 0 2729
2 0 0 0 0 2735
2 0 0 0 0 2737
2 0 0 0 0 2742
2 0 0 0 0 2745
2 0 0 0 0 2753
2 0 0 0 0 2754
2 0 0 0 0 2757
2 0 0 0 0 2759
2 0 0 0 0 2760
2 0 0 0 0 2769
2 0 0 0 0 2777
2 0 0 0 0 2778
2 0 0 0 0 2781
2 0 0 0 0 2782
2 0 0 0 0 2790
2 0 0 0 0 2791
2 0 0 0 0 2794
2 0 0 0 0 2809
2 0 0 0 0 2819
2 0 0 0 0 2830
2 0 0 0 0 2836
2 0 0 0 0 2842
2 0 0 0 0 2844
2 0 0 0 0 2854
2 0 0 0 0 2856
2 0 0 0 0 2857
2 0 0 0 0 2863
2 0 0 0 0 2865
2 0 0 0 0 2870
2 0 0 0 0 2874
2 0 0 0 0 2882
2 0 0 0 0 2884
2 0 0 0 0 2886
2 0 0 0 0 2899
2 0 0 0 0 2902
2 0 0 0 0 2909
2 0 0 0 0 2917
2 0 0 0 0 2922
2 0 0 0 0 2928
2 0 0 0 0 2937
2 0 0 0 0 2948
2 0 0 0 0 2963
2 0 0 0 0 2968
2 0 0 0 0 2970
2 0 0 0 0 2981
2 0 0 0 0 2983
2 0 0 0 0 2996
2 0 0 0 0 2997
2 0 0 0 0 3001
2 0 0 0 0 3004
2 0 0 0 0 3019
2 0 0 0 0 3026
2 0 0 0 0 3033
2 0 0 0 0 3043
2 0 0 0 0 3046
2 0 0 0 0 3078
2 0 0 0 0 3082
2 0 0 0 0 3109
2 0 0 0 0 3110
2 0 0 0 0 3136
2 0 0 0 0 3146
2 0 0 0 0 3154
2 0 0 0 0 3179
2 0 0 0 0 3187
2 0 0 0 0 3188
2 0 0 0 0 3195
2 0 0 0 0 3198
2 0 0 0 0 3201
2 0 0 0 0 3206
2 0 0 0 0 3213
2 0 0 0 0 3218
2 0 0 0 0 3221
2 0 0 0 0 3235
2 0 0 0 0 3239
2 0 0 0 0 3263
2 0 0 0 0 3268
2 0 0 0 0 3270
2 0 0 0 0 3278
2 0 0 0 0 3282
2 0 0 0 0 3285
2 0 0 0 0 3296
2 0 0 0 0 3299
2 0 0 0 0 3301
2 0 0 0 0 3302
2 0 0 0 0 3306
2 0 0 0 0 3314
2 0 0 0 0 3323
2 0 0 0 0 3329
2 0 0 0 0 3333
2 0 0 0 0 3334
2 0 0 0 0 3344
2 0 0 0 0 3348
2 0 0 0 0 3362
2 0 0 0 0 3370
2 0 0 0 0 3371
2 0 0 0 0 3381
2 0 0 0 0 3383
2 0 0 0 0 3387
2 0 0 0 0 3389
2 0 0 0 0 3391
2 0 0 0 0 3403
2 0 0 0 0 3404
2 0 0 0 0 3405
2 0 0 0 0 3409
2 0 0 0 0 3413
2 0 0 0 0 3425
2 0 0 0 0 3433
2 0 0 0 0 3435
2 0 0 0 0 3441
2 0 0 0 0 3443
2 0 0 0 0 3451
2 0 0 0 0 3458
2 0 0 0 0 3460
2 0 0 0 0 3465
2 0 0 0 0 3468
2 0 0 0 0 3474
2 0 0 0 0 3484
2 0 0 0 0 3489
2 0 0 0 0 3500
2 0 0 0 0 3502
2 0 0 0 0 3504
2 0 0 0 0 3515
2 0 0 0 0 3516
2 0 0 0 0 3518
2 0 0 0 0 3521
2 0 0 0 0 3529
2 0 0 0 0 3540
2 0 0 0 0 3541
2 0 0 0 0 3546
2 0 0 0 0 3555
2 0 0 0 0 3568
2 0 0 0 0 3573
2 0 0 0 0 3577
2 0 0 0 0 3583
2 0 0 0 0 3590
2 0 0 0 0 3592
2 0 0 0 0 3597
2 0 0 0 0 3600
2 0 0 0 0 3607
2 0 0 0 0 3611
2 0 0 0 0 3613
2 0 0 0 0 3615
2 0 0 0 0 3619
2 0 0 0 0 3620
2 0 0 0 0 3627
2 0 0 0 0 3649
2 0 0 0 0 3652
2 0 0 0 0 3662
2 0 0 0 0 3664
2 0 0 0 0 3678
2 0 0 0 0 3681
2 0 0 0 0 3690
2 0 0 0 0 3691
2 0 0 0 0 3696
2 0 0 0 0 3697
2 0 0 0 0 3698
2 0 0 0 0 3702
2 0 0 0 0 3719
2 0 0 0 0 3723
2 0 0 0 0 3729
2 0 0 0 0 3730
2 0 0 0 0 3752
2 0 0 0 0 3758
2 0 0 0 0 3764
2 0 0 0 0 3766
2 0 0 0 0 3767
2 0 0 0 0 3769
2 0 0 0 0 3777
2 0 0 0 0 3791
2 0 0 0 0 3793
2 0 0 0 0 3801
2 0 0 0 0 3809
2 0 0 0 0 3819
2 0 0 0 0 3825
2 0 0 0 0 3826
2 0 0 0 0 3834
2 0 0 0 0 3839
2 0 0 0 0 3842
2 0 0 0 0 3848
2 0 0 0 0 3860
2 0 0 0 0 3862
2 0 0 0 0 3863
2 0 0 0 0 3864
2 0 0 0 0 3867
2 0 0 0 0 3887
2 0 0 0 0 3888
2 0 0 0 0 3891
2 0 0 0 0 3896
2 0 0 0 0 3899
2 0 0 0 0 3903
2 0 0 0 0 3916
2 0 0 0 0 3917
2 0 0 0 0 3918
2 0 0 0 0 3925
2 0 0 0 0 3927
2 0 0 0 0 3928
2 0 0 0 0 3931
2 0 0 0 0 3932
2 0 0 0 0 3934
2 0 0 0 0 3936
2 0 0 0 0 3944
2 0 0 0 0 3958
2 0 0 0 0 3959
2 0 0 0 0 3967
2 0 0 0 0 3978
2 0 0 0 0 3983
2 0 0 0 0 3992
2 0 0 0 0 4000
2 0 0 0 0 4013
2 0 0 0 0 4020
2 0 0 0 0 4031
2 0 0 0 0 4033
2 0 0 0 0 4036
2 0 0 0 0 4048
2 0 0 0 0 4084
2 0 0 0 0 4091
2 0 0 0 0 4095
2 0 0 0 0 4097
2 0 0 0 0 4098
2 0 0 0 0 4110
2 0 0 0 0 4122
2 0 0 0 0 4124
2 0 0 0 0 4125
2 0 0 0 0 4135
2 0 0 0 0 4162
2 0 0 0 0 4172
2 0 0 0 0 4185
2 0 0 0 0 4214
2 0 0 0 0 4220
2 0 0 0 0 4221
2 0 0 0 0 4223
2 0 0 0 0 4233
2 0 0 0 0 4245
2 0 0 0 0 4271
2 0 0 0 0 4274
2 0 0 0 0 4278
2 0 0 0 0 4300
2 0 0 0 0 4304
2 0 0 0 0 4314
2 0 0 0 0 4315
2 0 0 0 0 4319
2 0 0 0 0 4321
2 0 0 0 0 4322
2 0 0 0 0 4330
2 0 0 0 0 4331
2 0 0 0 0 4332
2 0 0 0 0 4335
2 0 0 0 0 4337
2 0 0 0 0 4345
2 0 0 0 0 4348
2 0 0 0 0 4358
2 0 0 0 0 4373
2 0 0 0 0 4374
2 0 0 0 0 4380
2 0 0 0 0 4389
2 0 0 0 0 4416
2 0 0 0 0 4436
2 0 0 0 0 4438
2 0 0 0 0 4442
2 0 0 0 0 4450
2 0 0 0 0 4455
2 0 0 0 0 4461
2 0 0 0 0 4475
2 0 0 0 0 4477
2 0 0 0 0 4485
2 0 0 0 0 4488
2 0 0 0 0 4495
2 0 0 0 0 4497
2 0 0 0 0 4508
2 0 0 0 0 4509
